image_path,lesion_mask_path,leaf_mask_path,source,has_mask,crop,disease,is_healthy,crop_disease,is_coffee_interdom,morph_quality,composite_severity,lesion_fraction_image,lesion_fraction_bbox,bbox_fraction,bbox_aspect_ratio,bbox_diag_ratio,lesion_count,mean_area,max_area,std_area,median_area,area_cv,dispersion,density,compactness,entropy,convex_fraction
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0020.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0020.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.6765104282639322,0.5563125610351562,0.6765104282639322,0.82232666015625,0.8657314629241167,0.9115309913376205,1.0,145834.0,145834.0,0.0,145834.0,0.0,0.0,4.638907444518646e-06,0.6765104282639322,0.9081359470850336,0.9367157717592667
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0021.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0021.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.3327319587628805,0.06894683837890625,0.3327319587628805,0.20721435546875,0.6928571428546684,0.47044777176327573,1.0,18074.0,18074.0,0.0,18074.0,0.0,0.0,1.8409425625920135e-05,0.3327319587628805,0.9176932851871263,0.8056700916040384
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0023.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0023.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.13158578619104846,0.07339859008789062,0.13158578619104846,0.55780029296875,0.6320166320153181,0.7858470705462564,8.0,2405.125,5763.0,1596.718309337937,2540.5,0.6638816316562645,120.76250774204848,5.471058102637013e-05,0.13158578619104846,0.5617712259983351,0.9228518669512016
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0024.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0024.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.580522009528863,0.28771209716796875,0.580522009528863,0.4956092834472656,1.1173020527826472,0.7061593596772371,1.0,75422.0,75422.0,0.0,75422.0,0.0,0.0,7.696985090939819e-06,0.580522009528863,0.9812100072110698,0.9522318525859826
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0026.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0026.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.2013076906693914,0.1081695556640625,0.2013076906693914,0.5373344421386719,1.2702702702664557,0.7434944290742553,8.0,3544.5,14271.0,4793.057166360527,1070.5,1.3522519865592255,138.5308056952346,5.6794383035517385e-05,0.2013076906693914,0.7245357791349034,0.8060948915484322
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0029.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0029.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.13028322440086515,0.010265350341796875,0.13028322440086515,0.07879257202148438,2.8588235293781312,0.3555384976215875,5.0,538.2,1083.0,358.96094495084003,560.0,0.6669657096807378,75.56113841824286,0.00024207213749696238,0.13028322440086515,0.5582144177179871,0.894168466522381
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0030.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0030.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.7179559274862239,0.5746955871582031,0.7179559274862239,0.8004608154296875,0.8326693227075047,0.9021746324203604,1.0,150653.0,150653.0,0.0,150653.0,0.0,0.0,4.765626489258256e-06,0.7179559274862239,0.8582210745523682,0.9858166934409914
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0031.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0031.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.5960841594431892,0.2848854064941406,0.5960841594431892,0.47792816162109375,0.7869674185443936,0.7012194774057292,2.0,37340.5,67663.0,30322.5,37340.5,0.8120539360747497,92.32743166311008,1.5963475567900516e-05,0.5960841594431892,0.9731951763836013,0.910094627613216
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0032.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0032.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.5484166966534675,0.23255157470703125,0.5484166966534675,0.424041748046875,0.7052896725423041,0.6709332630608243,2.0,30481.0,59441.0,28960.0,30481.0,0.9501000623338818,102.76053596024998,1.79920834832672e-05,0.5484166966534675,0.9932255260271612,0.9044807121661587
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0033.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0033.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.6402042954426368,0.4662132263183594,0.6402042954426368,0.7282257080078125,0.9021739130415171,0.8556214636094969,1.0,122215.0,122215.0,0.0,122215.0,0.0,0.0,5.23834468308012e-06,0.6402042954426368,0.9425134780343545,0.8954693493257263
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0034.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0034.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.745762136375591,0.33514404296875,0.745762136375591,0.4493980407714844,1.1433021806817967,0.673375074144058,1.0,87856.0,87856.0,0.0,87856.0,0.0,0.0,8.488459938713247e-06,0.745762136375591,0.8179261436073652,0.9947125890198363
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0035.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0035.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.6537837289510925,0.12292861938476562,0.6537837289510925,0.18802642822265625,0.5129032258047971,0.4811609755574677,1.0,32225.0,32225.0,0.0,32225.0,0.0,0.0,2.028809089064678e-05,0.6537837289510925,0.9306433939158727,0.9735649546827502
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0038.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0038.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.38434098838722613,0.11261749267578125,0.38434098838722613,0.2930145263671875,0.3896396396387621,0.6580973463778518,2.0,14761.0,29252.0,14491.0,14761.0,0.9817085563308053,19.62741539211128,2.6037598291933213e-05,0.38434098838722613,0.9610503148583638,0.7208047464413722
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0040.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0040.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.25460753748594805,0.1831817626953125,0.25460753748594805,0.7194671630859375,0.7337278106494404,0.8684633509359766,6.0,8003.333333333333,20551.0,6554.929663153442,4505.5,0.8190249474992864,151.45348373113652,3.1812686899535366e-05,0.25460753748594805,0.8184995560637953,0.9016231845961584
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0045.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0045.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.32202945035719177,0.1263885498046875,0.32202945035719177,0.3924751281738281,0.7894736842083394,0.6352101808668947,2.0,16566.0,18702.0,2136.0,16566.0,0.1289387902933642,38.48323662681997,1.9439179666617878e-05,0.32202945035719177,0.9065747713347597,0.6259351620947513
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0046.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0046.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.6877541388324073,0.28905487060546875,0.6877541388324073,0.4202880859375,0.8892045454520193,0.6505299095414505,1.0,75774.0,75774.0,0.0,75774.0,0.0,0.0,9.076386871913946e-06,0.6877541388324073,0.8957489318328594,0.9701307181174418
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0047.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0047.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.19352584351326238,0.07922744750976562,0.19352584351326238,0.4093894958496094,0.5777262180961074,0.6874361875569911,2.0,10384.5,18765.0,8380.5,10384.5,0.8070200780007889,115.47959559592937,1.8636029034933064e-05,0.19352584351326238,0.7087892561416362,0.6957439324656819
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0049.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0049.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.15309307138867836,0.1422119140625,0.15309307138867836,0.928924560546875,1.022540983604462,0.963927045855362,5.0,7456.0,18891.0,7870.95435128422,2047.0,1.0556537488308964,166.05375426668056,2.0532869016721884e-05,0.15309307138867836,0.6175268930325184,0.858491652274016
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0050.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0050.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.2780456667358798,0.13791656494140625,0.2780456667358798,0.4960212707519531,0.5482546201220775,0.7670312539786617,5.0,7230.8,19979.0,7056.477461169985,3248.0,0.9758916663673464,128.49659965125042,3.845296049342809e-05,0.2780456667358798,0.8527742087037016,0.8580616834185559
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0055.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0055.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.7118507890961194,0.283905029296875,0.7118507890961194,0.39882659912109375,2.487804878036645,0.7591163979841803,1.0,74424.0,74424.0,0.0,74424.0,0.0,0.0,9.564801530368153e-06,0.7118507890961194,0.8663184439426419,0.9607745683395067
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0056.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0056.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.392227361928789,0.21348190307617188,0.392227361928789,0.544281005859375,0.7540229885040137,0.7524082936520871,3.0,18654.333333333332,35833.0,12148.050662097556,10246.0,0.651218697823396,109.47970921249687,2.1026072329688667e-05,0.392227361928789,0.9662219107412697,0.8783607740963245
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0057.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0057.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.2590729892045233,0.2145843505859375,0.2590729892045233,0.828277587890625,1.1422018348597656,0.9141167518622313,5.0,11250.4,20519.0,6953.563966772722,11337.0,0.6180725989095591,178.46166655028384,2.3027891382041823e-05,0.2590729892045233,0.8253442761840801,0.7591209354736306
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0064.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0064.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.4842714022840766,0.4427337646484375,0.4842714022840766,0.9142265319824219,0.9178082191762861,0.9579097530408086,5.0,23212.0,71760.0,24351.402095156656,12782.0,1.0490867695655526,154.90724213372815,2.086297614527299e-05,0.4842714022840766,0.9992860690773481,0.7842925250286303
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0067.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0067.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.46145756000989446,0.19917678833007812,0.46145756000989446,0.4316253662109375,1.7817460317389615,0.7110890656603839,2.0,26106.5,49229.0,23122.5,26106.5,0.8856989638595413,65.8373787584192,1.7675964223848253e-05,0.46145756000989446,0.9957094412004854,0.9584411770104639
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0068.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0068.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.24571290833543483,0.08166122436523438,0.24571290833543483,0.33234405517578125,1.3503937007820852,0.5894507305078933,8.0,2675.875,7899.0,2649.4404804363885,1216.0,0.9901211680050072,141.18659454590374,9.18252565368094e-05,0.24571290833543483,0.8044122647191785,0.8005310197823268
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0070.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0070.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.53588435374149,0.16828155517578125,0.53588435374149,0.31402587890625,0.34285714285644314,0.7153931887785774,2.0,22057.0,32642.0,10585.0,22057.0,0.47989300448834926,43.432767429793046,2.4295432458697467e-05,0.53588435374149,0.9962813249816524,0.8621319757272373
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0072.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0072.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.5796412181893914,0.1060028076171875,0.5796412181893914,0.1828765869140625,0.41470588235172146,0.5083399454322572,1.0,27788.0,27788.0,0.0,27788.0,0.0,0.0,2.085940759282393e-05,0.5796412181893914,0.9816205855049405,0.8844752128590472
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0073.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0073.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.4776817523616834,0.15855789184570312,0.4776817523616834,0.33193206787109375,1.1258992805714896,0.5781596405373597,2.0,20782.5,36972.0,16189.5,20782.5,0.7789967520750256,66.70187625628787,2.298480704254461e-05,0.4776817523616834,0.9985622975068962,0.9056838114329719
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0075.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0075.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.3613466757123443,0.16254425048828125,0.3613466757123443,0.4498291015625,0.9517045454518418,0.6711038111331084,2.0,21305.0,23514.0,2209.0,21305.0,0.10368458108424765,84.2528641394696,1.6960651289009354e-05,0.3613466757123443,0.9437953562779444,0.8416208262144673
/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/images/basil_downy_mildew_google_basil_downy_mildew_google_0079.jpg,/kaggle/input/datasets/hritik2004/plantseg-crop-for-segmentation/segmentation_ready/basil_downy_mildew_google/masks/basil_downy_mildew_google_basil_downy_mildew_google_0079.png,,plantseg,1,basil,downy_mildew,0,basil_downy_mildew,0,full,0.463526914944247,0.22661972045898438,0.463526914944247,0.4889030456542969,1.0056022408935417,0.6992214778228913,2.0,29703.5,32787.0,3083.5,29703.5,0.10380931540053853,104.39217277072528,1.560512784500975e-05,0.463526914944247,0.9961581947878222,0.8829618840245701
